YYYY,MM,DD,EXCH,COMMODITY,TICKER,FILESIZE,VOLUME,OPENINT,TIMESTAMP,LASTPRICE
2013,01,16,DCE,B,B1303,2472,0.0,2.0,14:56:14.0,4782.0
2013,01,16,DCE,B,B1305,6316,4.0,204.0,14:59:59.0,4655.0
2013,01,16,DCE,B,B1307,319,0.0,2.0,14:56:16.0,4466.0
2013,01,16,DCE,B,B1309,8997,2.0,42.0,14:58:13.0,4700.0
2013,01,16,DCE,B,B1311,4221,0.0,2.0,14:56:18.0,4694.0
2013,01,17,DCE,B,B1301,87,0,0,0,0
2013,01,17,DCE,B,B1303,4539,0.0,2.0,14:59:42.0,4782.0
2013,01,17,DCE,B,B1305,8326,46.0,224.0,14:58:36.0,4645.0
2013,01,17,DCE,B,B1307,420,0.0,2.0,14:55:21.0,4466.0
2013,01,17,DCE,B,B1309,11481,0.0,42.0,14:59:42.0,4700.0
2013,01,17,DCE,B,B1311,3214,0.0,2.0,14:59:40.0,4694.0
2013,01,18,DCE,B,B1303,34807,0.0,2.0,14:59:35.0,4782.0
2013,01,18,DCE,B,B1305,7846,6.0,224.0,14:59:59.0,4645.0
2013,01,18,DCE,B,B1307,1875,2.0,4.0,14:56:34.0,4644.0
2013,01,18,DCE,B,B1309,8252,10.0,42.0,14:59:35.0,4676.0
2013,01,18,DCE,B,B1311,24149,0.0,2.0,14:59:56.0,4694.0
2013,01,18,DCE,B,B1401,624,0.0,0.0,11:05:44.0,4700.0
2013,01,21,DCE,B,B1303,2419,0.0,2.0,14:59:47.0,4782.0
2013,01,21,DCE,B,B1305,8609,14.0,224.0,14:59:46.0,4631.0
2013,01,21,DCE,B,B1307,3532,0.0,4.0,14:59:49.0,4644.0
2013,01,21,DCE,B,B1309,10941,6.0,40.0,14:59:53.0,4695.0
2013,01,21,DCE,B,B1311,3585,0.0,2.0,14:59:47.0,4694.0
2013,01,21,DCE,B,B1401,695,0.0,0.0,10:44:08.0,4700.0
2013,01,22,DCE,B,B1303,2366,0.0,2.0,14:57:47.0,4782.0
2013,01,22,DCE,B,B1305,14115,0.0,224.0,14:59:06.0,4631.0
2013,01,22,DCE,B,B1307,1995,0.0,4.0,14:57:47.0,4644.0
2013,01,22,DCE,B,B1309,12507,0.0,40.0,14:59:05.0,4695.0
2013,01,22,DCE,B,B1311,3108,0.0,2.0,14:57:47.0,4694.0
2013,01,22,DCE,B,B1401,464,0.0,0.0,09:12:48.0,4700.0
2013,01,23,DCE,B,B1303,3533,2.0,2.0,14:55:22.0,4595.0
2013,01,23,DCE,B,B1305,8283,0.0,224.0,14:59:13.0,4627.0
2013,01,23,DCE,B,B1307,5828,14.0,4.0,14:58:53.0,4690.0
2013,01,23,DCE,B,B1309,11049,0.0,40.0,14:59:45.0,4695.0
2013,01,23,DCE,B,B1311,2154,0.0,2.0,14:55:19.0,4694.0
2013,01,23,DCE,B,B1401,3280,4.0,0.0,14:56:16.0,4680.0
2013,01,24,DCE,B,B1303,887,0.0,2.0,14:57:01.0,4595.0
2013,01,24,DCE,B,B1305,5542,4.0,224.0,14:58:11.0,4619.0
2013,01,24,DCE,B,B1307,2313,0.0,4.0,14:59:11.0,4690.0
2013,01,24,DCE,B,B1309,11265,2.0,38.0,14:58:32.0,4679.0
